	function 1	function 2	mean 1	mean 2	stdev 1	stdev 2	t-test	p-val	aggregation approach	run-date
0	c3	c2	1.0434782608695652	1.125	0.7505511522448725	1.092111868506763	-0.29063647220974054	0.7726646439673179	selection_only	2024-04-10
1	c3	c1	1.0434782608695652	0.9259259259259259	0.7505511522448725	0.8574694002066835	0.5010952958605009	0.6185943873150132	selection_only	2024-04-10
2	c3	c5	1.0434782608695652	1.7916666666666667	0.7505511522448725	0.956520023604083	-2.910936413911277	0.005586490810486522	selection_only	2024-04-10
3	c3	c11	1.0434782608695652	3.0	0.7505511522448725	1.0	-3.2911085288755237	0.003197912840264869	selection_only	2024-04-10
4	c3	c4	1.0434782608695652	1.68	0.7505511522448725	1.3181805642627267	-1.989661976271323	0.05259234798213686	selection_only	2024-04-10
5	c3	c15	1.0434782608695652	3.0	0.7505511522448725	0.0			selection_only	2024-04-10
6	c3	c9	1.0434782608695652	1.0	0.7505511522448725	1.0	0.1333849762246894	0.8947510610138679	selection_only	2024-04-10
7	c3	c7	1.0434782608695652	1.05	0.7505511522448725	0.864580823289529	-0.02585515732207726	0.9794983031766056	selection_only	2024-04-10
8	c3	c6	1.0434782608695652	1.4285714285714286	0.7505511522448725	1.2936264483053455	-1.1142051559158743	0.27278426964175145	selection_only	2024-04-10
9	c3	c10	1.0434782608695652	1.875	0.7505511522448725	1.0532687216470449	-2.334848290271125	0.02668124665296284	selection_only	2024-04-10
10	c3	c8	1.0434782608695652	0.782608695652174	0.7505511522448725	0.9304754156101173	1.023532631438318	0.31165069250650423	selection_only	2024-04-10
11	c3	c13	1.0434782608695652	1.0	0.7505511522448725	0.0			selection_only	2024-04-10
12	c3	c14	1.0434782608695652	0.0	0.7505511522448725	0.0			selection_only	2024-04-10
13	c2	c1	1.125	0.9259259259259259	1.092111868506763	0.8574694002066835	0.7134243941558286	0.47896746694394077	selection_only	2024-04-10
14	c2	c5	1.125	1.7916666666666667	1.092111868506763	0.956520023604083	-2.2022902561476543	0.032695950040222056	selection_only	2024-04-10
15	c2	c11	1.125	3.0	1.092111868506763	1.0	-2.2552920496466466	0.03350849973137336	selection_only	2024-04-10
16	c2	c4	1.125	1.68	1.092111868506763	1.3181805642627267	-1.5684016906867284	0.12349618633146835	selection_only	2024-04-10
17	c2	c15	1.125	3.0	1.092111868506763	0.0			selection_only	2024-04-10
18	c2	c9	1.125	1.0	1.092111868506763	1.0	0.30228522353530585	0.7643907554923897	selection_only	2024-04-10
19	c2	c7	1.125	1.05	1.092111868506763	0.864580823289529	0.24319883553073374	0.8090352705624871	selection_only	2024-04-10
20	c2	c6	1.125	1.4285714285714286	1.092111868506763	1.2936264483053455	-0.750697067055354	0.4577139994052888	selection_only	2024-04-10
21	c2	c10	1.125	1.875	1.092111868506763	1.0532687216470449	-1.6431676725154984	0.11078999482703206	selection_only	2024-04-10
22	c2	c8	1.125	0.782608695652174	1.092111868506763	0.9304754156101173	1.1298179232947343	0.2645394453181671	selection_only	2024-04-10
23	c2	c13	1.125	1.0	1.092111868506763	0.0			selection_only	2024-04-10
24	c2	c14	1.125	0.0	1.092111868506763	0.0			selection_only	2024-04-10
25	c1	c5	0.9259259259259259	1.7916666666666667	0.8574694002066835	0.956520023604083	-3.3407752898316607	0.001604568494049498	selection_only	2024-04-10
26	c1	c11	0.9259259259259259	3.0	0.8574694002066835	1.0	-3.14600857581289	0.0040049539056759825	selection_only	2024-04-10
27	c1	c4	0.9259259259259259	1.68	0.8574694002066835	1.3181805642627267	-2.4147675151817207	0.019445114707978464	selection_only	2024-04-10
28	c1	c15	0.9259259259259259	3.0	0.8574694002066835	0.0			selection_only	2024-04-10
29	c1	c9	0.9259259259259259	1.0	0.8574694002066835	1.0	-0.21666842925431198	0.8297247417824198	selection_only	2024-04-10
30	c1	c7	0.9259259259259259	1.05	0.8574694002066835	0.864580823289529	-0.4782269797772725	0.6348038794909546	selection_only	2024-04-10
31	c1	c6	0.9259259259259259	1.4285714285714286	0.8574694002066835	1.2936264483053455	-1.4487796143795657	0.15539238571381908	selection_only	2024-04-10
32	c1	c10	0.9259259259259259	1.875	0.8574694002066835	1.0532687216470449	-2.5270039216582103	0.016478163754358316	selection_only	2024-04-10
33	c1	c8	0.9259259259259259	0.782608695652174	0.8574694002066835	0.9304754156101173	0.5549193913517473	0.5815266418052298	selection_only	2024-04-10
34	c1	c13	0.9259259259259259	1.0	0.8574694002066835	0.0			selection_only	2024-04-10
35	c1	c14	0.9259259259259259	0.0	0.8574694002066835	0.0			selection_only	2024-04-10
36	c5	c11	1.7916666666666667	3.0	0.956520023604083	1.0	-1.643228732981602	0.11337424713937762	selection_only	2024-04-10
37	c5	c4	1.7916666666666667	1.68	0.956520023604083	1.3181805642627267	0.33125826753839027	0.7419218936282388	selection_only	2024-04-10
38	c5	c15	1.7916666666666667	3.0	0.956520023604083	0.0			selection_only	2024-04-10
39	c5	c9	1.7916666666666667	1.0	0.956520023604083	1.0	2.104706050828889	0.04325990557575156	selection_only	2024-04-10
40	c5	c7	1.7916666666666667	1.05	0.956520023604083	0.864580823289529	2.6131567950896537	0.012396760026807618	selection_only	2024-04-10
41	c5	c6	1.7916666666666667	1.4285714285714286	0.956520023604083	1.2936264483053455	0.9615776510232383	0.34267637380741744	selection_only	2024-04-10
42	c5	c10	1.7916666666666667	1.875	0.956520023604083	1.0532687216470449	-0.20134681656420714	0.8417863983226779	selection_only	2024-04-10
43	c5	c8	1.7916666666666667	0.782608695652174	0.956520023604083	0.9304754156101173	3.584960405748838	0.0008255804607593972	selection_only	2024-04-10
44	c5	c13	1.7916666666666667	1.0	0.956520023604083	0.0			selection_only	2024-04-10
45	c5	c14	1.7916666666666667	0.0	0.956520023604083	0.0			selection_only	2024-04-10
46	c11	c4	3.0	1.68	1.0	1.3181805642627267	1.3323793535566502	0.19475395617421049	selection_only	2024-04-10
47	c11	c15	3.0	3.0	1.0	0.0			selection_only	2024-04-10
48	c11	c9	3.0	1.0	1.0	1.0	2.3570226039551585	0.040156718110477524	selection_only	2024-04-10
49	c11	c7	3.0	1.05	1.0	0.864580823289529	2.856165790870632	0.009762290350590126	selection_only	2024-04-10
50	c11	c6	3.0	1.4285714285714286	1.0	1.2936264483053455	1.5424699294138824	0.14525614596280811	selection_only	2024-04-10
51	c11	c10	3.0	1.875	1.0	1.0532687216470449	1.2205143065174588	0.2570217661922251	selection_only	2024-04-10
52	c11	c8	3.0	0.782608695652174	1.0	0.9304754156101173	3.081511688394884	0.005273441385667192	selection_only	2024-04-10
53	c11	c13	3.0	1.0	1.0	0.0			selection_only	2024-04-10
54	c11	c14	3.0	0.0	1.0	0.0			selection_only	2024-04-10
55	c4	c15	1.68	3.0	1.3181805642627267	0.0			selection_only	2024-04-10
56	c4	c9	1.68	1.0	1.3181805642627267	1.0	1.4281329523834567	0.16265006005771795	selection_only	2024-04-10
57	c4	c7	1.68	1.05	1.3181805642627267	0.864580823289529	1.8021224000374	0.07853902882289975	selection_only	2024-04-10
58	c4	c6	1.68	1.4285714285714286	1.3181805642627267	1.2936264483053455	0.5602813752048704	0.5786644515674528	selection_only	2024-04-10
59	c4	c10	1.68	1.875	1.3181805642627267	1.0532687216470449	-0.36953907836971445	0.7142383897438838	selection_only	2024-04-10
60	c4	c8	1.68	0.782608695652174	1.3181805642627267	0.9304754156101173	2.646612350576944	0.011093758599914062	selection_only	2024-04-10
61	c4	c13	1.68	1.0	1.3181805642627267	0.0			selection_only	2024-04-10
62	c4	c14	1.68	0.0	1.3181805642627267	0.0			selection_only	2024-04-10
63	c15	c9	3.0	1.0	0.0	1.0			selection_only	2024-04-10
64	c15	c7	3.0	1.05	0.0	0.864580823289529			selection_only	2024-04-10
65	c15	c6	3.0	1.4285714285714286	0.0	1.2936264483053455			selection_only	2024-04-10
66	c15	c10	3.0	1.875	0.0	1.0532687216470449			selection_only	2024-04-10
67	c15	c8	3.0	0.782608695652174	0.0	0.9304754156101173			selection_only	2024-04-10
68	c15	c13	3.0	1.0	0.0	0.0			selection_only	2024-04-10
69	c15	c14	3.0	0.0	0.0	0.0			selection_only	2024-04-10
70	c9	c7	1.0	1.05	1.0	0.864580823289529	-0.13676284150418674	0.8921968967663272	selection_only	2024-04-10
71	c9	c6	1.0	1.4285714285714286	1.0	1.2936264483053455	-0.8397191227596316	0.41009878334957783	selection_only	2024-04-10
72	c9	c10	1.0	1.875	1.0	1.0532687216470449	-1.6983738922426241	0.10879615465686972	selection_only	2024-04-10
73	c9	c8	1.0	0.782608695652174	1.0	0.9304754156101173	0.5842512660927122	0.5632791989965128	selection_only	2024-04-10
74	c9	c13	1.0	1.0	1.0	0.0			selection_only	2024-04-10
75	c9	c14	1.0	0.0	1.0	0.0			selection_only	2024-04-10
76	c7	c6	1.05	1.4285714285714286	0.864580823289529	1.2936264483053455	-0.9920144032072384	0.3286328648979443	selection_only	2024-04-10
77	c7	c10	1.05	1.875	0.864580823289529	1.0532687216470449	-2.060179889775198	0.04952074979224658	selection_only	2024-04-10
78	c7	c8	1.05	0.782608695652174	0.864580823289529	0.9304754156101173	0.9484211874113577	0.34847209140612756	selection_only	2024-04-10
79	c7	c13	1.05	1.0	0.864580823289529	0.0			selection_only	2024-04-10
80	c7	c14	1.05	0.0	0.864580823289529	0.0			selection_only	2024-04-10
81	c6	c10	1.4285714285714286	1.875	1.2936264483053455	1.0532687216470449	-0.7925731953348628	0.4373277299824917	selection_only	2024-04-10
82	c6	c8	1.4285714285714286	0.782608695652174	1.2936264483053455	0.9304754156101173	1.7124425668235848	0.09566290738933803	selection_only	2024-04-10
83	c6	c13	1.4285714285714286	1.0	1.2936264483053455	0.0			selection_only	2024-04-10
84	c6	c14	1.4285714285714286	0.0	1.2936264483053455	0.0			selection_only	2024-04-10
85	c10	c8	1.875	0.782608695652174	1.0532687216470449	0.9304754156101173	2.6711558197595817	0.012265583785904978	selection_only	2024-04-10
86	c10	c13	1.875	1.0	1.0532687216470449	0.0			selection_only	2024-04-10
87	c10	c14	1.875	0.0	1.0532687216470449	0.0			selection_only	2024-04-10
88	c8	c13	0.782608695652174	1.0	0.9304754156101173	0.0			selection_only	2024-04-10
89	c8	c14	0.782608695652174	0.0	0.9304754156101173	0.0			selection_only	2024-04-10
90	c13	c14	1.0	0.0	0.0	0.0			selection_only	2024-04-10
